1486748799:  Terminal ready
1486748897:    OK
1486766582:  <set,res> n,(<ix,iy>+1).......  OK
1486766584:  ld (<ix,iy>+1),<b,c,d,e>......  OK
1486766584:  ld (<ix,iy>+1),<h,l>..........  OK
1486766584:  ld (<ix,iy>+1),a..............  OK
1486766584:  ld (<bc,de>),a................  OK
1486766584:  Tests completeZ80 instruction exerciser
1486766692:  <adc,sbc> hl,<bc,de,hl,sp>....  OK
1486766746:  add hl,<bc,de,hl,sp>..........  OK
1486766800:  add ix,<bc,de,ix,sp>..........  OK
1486766853:  add iy,<bc,de,iy,sp>..........  OK
1486766881:  aluop a,nn....................  OK
1486767831:  aluop a,<b,c,d,e,h,l,(hl),a>..  OK
1486768316:  aluop a,<ixh,ixl,iyh,iyl>.....  OK
1486768561:  aluop a,(<ix,iy>+1)...........  OK
1486768563:  bit n,(<ix,iy>+1).............  OK
1486768624:  bit n,<b,c,d,e,h,l,(hl),a>....  OK
1486768636:  cpd<r>........................  OK
1486768648:  cpi<r>........................  OK
1486768700:  <daa,cpl,scf,ccf>.............  OK
1486768703:  <inc,dec> a...................  OK
1486768706:  <inc,dec> b...................  OK
1486768707:  <inc,dec> bc..................  OK
1486768710:  <inc,dec> c...................  OK
1486768713:  <inc,dec> d...................  OK
1486768715:  <inc,dec> de..................  OK
1486768717:  <inc,dec> e...................  OK
1486768720:  <inc,dec> h...................  OK
1486768722:  <inc,dec> hl..................  OK
1486768723:  <inc,dec> ix..................  OK
1486768725:  <inc,dec> iy..................  OK
1486768727:  <inc,dec> l...................  OK
1486768730:  <inc,dec> (hl)................  OK
1486768732:  <inc,dec> sp..................  OK
1486768738:  <inc,dec> (<ix,iy>+1).........  OK
1486768740:  <inc,dec> ixh.................  OK
1486768743:  <inc,dec> ixl.................  OK
1486768746:  <inc,dec> iyh.................  OK
1486768749:  <inc,dec> iyl.................  OK
1486768749:  ld <bc,de>,(nnnn).............  OK
1486768749:  ld hl,(nnnn)..................  OK
1486768749:  ld sp,(nnnn)..................  OK
1486768749:  ld <ix,iy>,(nnnn).............  OK
1486768749:  ld (nnnn),<bc,de>.............  OK
1486768749:  ld (nnnn),hl..................  OK
1486768749:  ld (nnnn),sp..................  OK
1486768749:  ld (nnnn),<ix,iy>.............  OK
1486768749:  ld <bc,de,hl,sp>,nnnn.........  OK
1486768749:  ld <ix,iy>,nnnn...............  OK
1486768749:  ld a,<(bc),(de)>..............  OK
1486768749:  ld <b,c,d,e,h,l,(hl),a>,nn....  OK
1486768749:  ld (<ix,iy>+1),nn.............  OK
1486768750:  ld <b,c,d,e>,(<ix,iy>+1)......  OK
1486768750:  ld <h,l>,(<ix,iy>+1)..........  OK
1486768750:  ld a,(<ix,iy>+1)..............  OK
1486768750:  ld <ixh,ixl,iyh,iyl>,nn.......  OK
1486768755:  ld <bcdehla>,<bcdehla>........  OK
1486768764:  ld <bcdexya>,<bcdexya>........  OK
1486768764:  ld a,(nnnn) / ld (nnnn),a.....  OK
1486768764:  ldd<r> (1)....................  OK
1486768764:  ldd<r> (2)....................  OK
1486768764:  ldi<r> (1)....................  OK
1486768764:  ldi<r> (2)....................  OK
1486768776:  neg...........................  OK
1486768783:  <rrd,rld>.....................  OK
1486768789:  <rlca,rrca,rla,rra>...........  OK
1486768789:  shf/rot (<ix,iy>+1)...........  ERROR **** crc expected:713acd81 found:cb288fcc
1486768798:  shf/rot <b,c,d,e,h,l,(hl),a>..  ERROR **** crc expected:eb604d58 found:fac70e40
1486768806:  <set,res> n,<bcdehl(hl)a>.....  OK
1486768807:  <set,res> n,(<ix,iy>+1).......  OK
1486768808:  ld (<ix,iy>+1),<b,c,d,e>......  OK
1486768808:  ld (<ix,iy>+1),<h,l>..........  OK
1486768808:  ld (<ix,iy>+1),a..............  OK
1486768808:  ld (<bc,de>),a................  OK
1486768809:  Tests completeZ80 instruction exerciser
1486768916:  <adc,sbc> hl,<bc,de,hl,sp>....  OK
1486768970:  add hl,<bc,de,hl,sp>..........  OK
1486769024:  add ix,<bc,de,ix,sp>..........  OK
1486769078:  add iy,<bc,de,iy,sp>..........  OK
1486769105:  aluop a,nn....................  OK
1486770056:  aluop a,<b,c,d,e,h,l,(hl),a>..  OK
1486770540:  aluop a,<ixh,ixl,iyh,iyl>.....  OK
1486770785:  aluop a,(<ix,iy>+1)...........  OK
1486770787:  bit n,(<ix,iy>+1).............  OK
1486770848:  bit n,<b,c,d,e,h,l,(hl),a>....  OK
1486770860:  cpd<r>........................  OK
1486770872:  cpi<r>........................  OK
1486770925:  <daa,cpl,scf,ccf>.............  OK
1486770928:  <inc,dec> a...................  OK
1486770930:  <inc,dec> b...................  OK
1486770932:  <inc,dec> bc..................  OK
1486770935:  <inc,dec> c...................  OK
1486770938:  <inc,dec> d...................  OK
1486770939:  <inc,dec> de..................  OK
1486770942:  <inc,dec> e...................  OK
1486770945:  <inc,dec> h...................  OK
1486770946:  <inc,dec> hl..................  OK
1486770948:  <inc,dec> ix..................  OK
1486770949:  <inc,dec> iy..................  OK
1486770952:  <inc,dec> l...................  OK
1486770955:  <inc,dec> (hl)................  OK
1486770956:  <inc,dec> sp..................  OK
1486770962:  <inc,dec> (<ix,iy>+1).........  OK
1486770965:  <inc,dec> ixh.................  OK
1486770968:  <inc,dec> ixl.................  OK
1486770970:  <inc,dec> iyh.................  OK
1486770973:  <inc,dec> iyl.................  OK
1486770973:  ld <bc,de>,(nnnn).............  OK
1486770973:  ld hl,(nnnn)..................  OK
1486770974:  ld sp,(nnnn)..................  OK
1486770974:  ld <ix,iy>,(nnnn).............  OK
1486770974:  ld (nnnn),<bc,de>.............  OK
1486770974:  ld (nnnn),hl..................  OK
1486770974:  ld (nnnn),sp..................  OK
1486770974:  ld (nnnn),<ix,iy>.............  OK
1486770974:  ld <bc,de,hl,sp>,nnnn.........  OK
1486770974:  ld <ix,iy>,nnnn...............  OK
1486770974:  ld a,<(bc),(de)>..............  OK
1486770974:  ld <b,c,d,e,h,l,(hl),a>,nn....  OK
1486770974:  ld (<ix,iy>+1),nn.............  OK
1486770974:  ld <b,c,d,e>,(<ix,iy>+1)......  OK
1486770975:  ld <h,l>,(<ix,iy>+1)..........  OK
1486770975:  ld a,(<ix,iy>+1)..............  OK
1486770975:  ld <ixh,ixl,iyh,iyl>,nn.......  OK
1486770979:  ld <bcdehla>,<bcdehla>........  OK
1486770988:  ld <bcdexya>,<bcdexya>........  OK
1486770988:  ld a,(nnnn) / ld (nnnn),a.....  OK
1486770988:  ldd<r> (1)....................  OK
1486770988:  ldd<r> (2)....................  OK
1486770988:  ldi<r> (1)....................  OK
1486770988:  ldi<r> (2)....................  OK
1486771001:  neg...........................  OK
1486771007:  <rrd,rld>.....................  OK
1486771013:  <rlca,rrca,rla,rra>...........  OK
1486771013:  shf/rot (<ix,iy>+1)...........  ERROR **** crc expected:713acd81 found:cb288fcc
1486771022:  shf/rot <b,c,d,e,h,l,(hl),a>..  ERROR **** crc expected:eb604d58 found:fac70e40
1486771031:  <set,res> n,<bcdehl(hl)a>.....  OK
1486771031:  <set,res> n,(<ix,iy>+1).......  OK
1486771032:  ld (<ix,iy>+1),<b,c,d,e>......  OK
1486771033:  ld (<ix,iy>+1),<h,l>..........  OK
1486771033:  ld (<ix,iy>+1),a..............  OK
1486771033:  ld (<bc,de>),a................  OK
1486771033:  Tests completeZ80 instruction exerciser
1486771141:  <adc,sbc> hl,<bc,de,hl,sp>....  OK
1486771195:  add hl,<bc,de,hl,sp>..........  OK
1486771248:  add ix,<bc,de,ix,sp>..........  OK
1486771302:  add iy,<bc,de,iy,sp>..........  OK
1486771329:  aluop a,nn....................  OK
1486772280:  aluop a,<b,c,d,e,h,l,(hl),a>..  OK
1486772765:  aluop a,<ixh,ixl,iyh,iyl>.....  OK
1486773010:  aluop a,(<ix,iy>+1)...........  OK
1486773011:  bit n,(<ix,iy>+1).............  OK
1486773073:  bit n,<b,c,d,e,h,l,(hl),a>....  OK
1486773085:  cpd<r>........................  OK
1486773097:  cpi<r>........................  OK
1486773149:  <daa,cpl,scf,ccf>.............  OK
1486773152:  <inc,dec> a...................  OK
1486773155:  <inc,dec> b...................  OK
1486773156:  <inc,dec> bc..................  OK
1486773159:  <inc,dec> c...................  OK
1486773162:  <inc,dec> d...................  OK
1486773163:  <inc,dec> de..................  OK
1486773166:  <inc,dec> e...................  OK
1486773169:  <inc,dec> h...................  OK
1486773171:  <inc,dec> hl..................  OK
1486773172:  <inc,dec> ix..................  OK
1486773173:  <inc,dec> iy..................  OK
1486773176:  <inc,dec> l...................  OK
1486773179:  <inc,dec> (hl)................  OK
1486773181:  <inc,dec> sp..................  OK
1486773186:  <inc,dec> (<ix,iy>+1).........  OK
1486773189:  <inc,dec> ixh.................  OK
1486773192:  <inc,dec> ixl.................  OK
1486773195:  <inc,dec> iyh.................  OK
1486773198:  <inc,dec> iyl.................  OK
1486773198:  ld <bc,de>,(nnnn).............  OK
1486773198:  ld hl,(nnnn)..................  OK
1486773198:  ld sp,(nnnn)..................  OK
1486773198:  ld <ix,iy>,(nnnn).............  OK
1486773198:  ld (nnnn),<bc,de>.............  OK
1486773198:  ld (nnnn),hl..................  OK
1486773198:  ld (nnnn),sp..................  OK
1486773198:  ld (nnnn),<ix,iy>.............  OK
1486773198:  ld <bc,de,hl,sp>,nnnn.........  OK
1486773198:  ld <ix,iy>,nnnn...............  OK
1486773198:  ld a,<(bc),(de)>..............  OK
1486773198:  ld <b,c,d,e,h,l,(hl),a>,nn....  OK
1486773198:  ld (<ix,iy>+1),nn.............  OK
1486773199:  ld <b,c,d,e>,(<ix,iy>+1)......  OK
1486773199:  ld <h,l>,(<ix,iy>+1)..........  OK
1486773199:  ld a,(<ix,iy>+1)..............  OK
1486773199:  ld <ixh,ixl,iyh,iyl>,nn.......  OK
1486773203:  ld <bcdehla>,<bcdehla>........  OK
1486773212:  ld <bcdexya>,<bcdexya>........  OK
1486773212:  ld a,(nnnn) / ld (nnnn),a.....  OK
1486773212:  ldd<r> (1)....................  OK
1486773212:  ldd<r> (2)....................  OK
1486773213:  ldi<r> (1)....................  OK
1486773213:  ldi<r> (2)....................  OK
1486773225:  neg...........................  OK
1486773232:  <rrd,rld>.....................  OK
1486773237:  <rlca,rrca,rla,rra>...........  OK
1486773238:  shf/rot (<ix,iy>+1)...........  ERROR **** crc expected:713acd81 found:cb288fcc
1486773247:  shf/rot <b,c,d,e,h,l,(hl),a>..  ERROR **** crc expected:eb604d58 found:fac70e40
1486773255:  <set,res> n,<bcdehl(hl)a>.....  OK
1486773256:  <set,res> n,(<ix,iy>+1).......  OK
1486773257:  ld (<ix,iy>+1),<b,c,d,e>......  OK
1486773257:  ld (<ix,iy>+1),<h,l>..........  OK
1486773257:  ld (<ix,iy>+1),a..............  OK
1486773257:  ld (<bc,de>),a................  OK
1486773257:  Tests completeZ80 instruction exerciser
1486773365:  <adc,sbc> hl,<bc,de,hl,sp>....  OK
1486773419:  add hl,<bc,de,hl,sp>..........  OK
1486773473:  add ix,<bc,de,ix,sp>..........  OK
1486773527:  add iy,<bc,de,iy,sp>..........  OK
1486773554:  aluop a,nn....................  OK
1486774505:  aluop a,<b,c,d,e,h,l,(hl),a>..  OK
1486774989:  aluop a,<ixh,ixl,iyh,iyl>.....  OK
1486775234:  aluop a,(<ix,iy>+1)...........  OK
1486775236:  bit n,(<ix,iy>+1).............  OK
1486775297:  bit n,<b,c,d,e,h,l,(hl),a>....  OK
1486775309:  cpd<r>........................  OK
1486775321:  cpi<r>........................  OK
1486775374:  <daa,cpl,scf,ccf>.............  OK
1486775376:  <inc,dec> a...................  OK
1486775379:  <inc,dec> b...................  OK
1486775381:  <inc,dec> bc..................  OK
1486775384:  <inc,dec> c...................  OK
1486775386:  <inc,dec> d...................  OK
1486775388:  <inc,dec> de..................  OK
1486775391:  <inc,dec> e...................  OK
1486775393:  <inc,dec> h...................  OK
1486775395:  <inc,dec> hl..................  OK
1486775396:  <inc,dec> ix..................  OK
1486775398:  <inc,dec> iy..................  OK
1486775401:  <inc,dec> l...................  OK
1486775404:  <inc,dec> (hl)................  OK
1486775405:  <inc,dec> sp..................  OK
1486775411:  <inc,dec> (<ix,iy>+1).........  OK
1486775414:  <inc,dec> ixh.................  OK
1486775416:  <inc,dec> ixl.................  OK
1486775419:  <inc,dec> iyh.................  OK
1486775422:  <inc,dec> iyl.................  OK
1486775422:  ld <bc,de>,(nnnn).............  OK
1486775422:  ld hl,(nnnn)..................  OK
1486775422:  ld sp,(nnnn)..................  OK
1486775422:  ld <ix,iy>,(nnnn).............  OK
1486775422:  ld (nnnn),<bc,de>.............  OK
1486775422:  ld (nnnn),hl..................  OK
1486775422:  ld (nnnn),sp..................  OK
1486775422:  ld (nnnn),<ix,iy>.............  OK
1486775423:  ld <bc,de,hl,sp>,nnnn.........  OK
1486775423:  ld <ix,iy>,nnnn...............  OK
1486775423:  ld a,<(bc),(de)>..............  OK
1486775423:  ld <b,c,d,e,h,l,(hl),a>,nn....  OK
1486775423:  ld (<ix,iy>+1),nn.............  OK
1486775423:  ld <b,c,d,e>,(<ix,iy>+1)......  OK
1486775423:  ld <h,l>,(<ix,iy>+1)..........  OK
1486775424:  ld a,(<ix,iy>+1)..............  OK
1486775424:  ld <ixh,ixl,iyh,iyl>,nn.......  OK
1486775428:  ld <bcdehla>,<bcdehla>........  OK
1486775437:  ld <bcdexya>,<bcdexya>........  OK
1486775437:  ld a,(nnnn) / ld (nnnn),a.....  OK
1486775437:  ldd<r> (1)....................  OK
1486775437:  ldd<r> (2)....................  OK
1486775437:  ldi<r> (1)....................  OK
1486775437:  ldi<r> (2)....................  OK
1486775449:  neg...........................  OK
1486775456:  <rrd,rld>.....................  OK
1486775462:  <rlca,rrca,rla,rra>...........  OK
1486775462:  shf/rot (<ix,iy>+1)...........  ERROR **** crc expected:713acd81 found:cb288fcc
1486775471:  shf/rot <b,c,d,e,h,l,(hl),a>..  ERROR **** crc expected:eb604d58 found:fac70e40
1486775480:  <set,res> n,<bcdehl(hl)a>.....  OK
1486775480:  <set,res> n,(<ix,iy>+1).......  OK
1486775481:  ld (<ix,iy>+1),<b,c,d,e>......  OK
1486775481:  ld (<ix,iy>+1),<h,l>..........  OK
1486775481:  ld (<ix,iy>+1),a..............  OK
1486775482:  ld (<bc,de>),a................  OK
1486775482:  Tests completeZ80 instruction exerciser
1486775590:  <adc,sbc> hl,<bc,de,hl,sp>....  OK
1486775644:  add hl,<bc,de,hl,sp>..........  OK
1486775697:  add ix,<bc,de,ix,sp>..........  OK
1486775751:  add iy,<bc,de,iy,sp>..........  OK
1486775778:  aluop a,nn....................  OK
